long_id,treatment,time,pres,accmag,mean_strain,roi
U220910134118,50rpm_modified,11.337,103.2603271484375,4.19864402878642,175.0078684628423,unlabeled
U220910134118,50rpm_modified,11.348,103.0518310546875,3.6731564290371814,154.999793570415,unlabeled
U220910134118,50rpm_modified,11.358,102.9768310546875,3.2368925676458336,144.13766923027924,unlabeled
U220910134118,50rpm_modified,11.368,103.03682861328124,3.5019609934689324,132.13840534779146,unlabeled
U220910134118,50rpm_modified,11.378,102.97733764648437,3.8740635556995056,237.87145383789903,unlabeled
U220910134118,50rpm_modified,11.389,102.92332763671875,4.116137477610893,107.56781965353447,unlabeled
U220910134118,50rpm_modified,11.399,102.76283569335938,3.9683304947159233,225.86521363920048,unlabeled
U220910134118,50rpm_modified,11.409,102.58033447265625,3.5035121196425667,208.71742839318014,unlabeled
U220910134118,50rpm_modified,11.42,102.51532897949221,3.017201390689305,178.42975156421457,unlabeled
U220910134118,50rpm_modified,11.43,102.41433410644531,2.838154246549088,156.14739758708316,unlabeled
U220910134118,50rpm_modified,11.44,102.30733337402344,2.388311135041267,138.43453072799215,unlabeled
U220910134118,50rpm_modified,11.45,102.3218292236328,2.134140627395338,193.28930509311584,unlabeled
U220910134118,50rpm_modified,11.461,102.24132995605467,1.9445647895368108,164.14923228080545,unlabeled
U220910134118,50rpm_modified,11.471,102.1028289794922,1.4803234017024476,163.00511642223614,unlabeled
U220910134118,50rpm_modified,11.482,102.02232971191407,0.8995522831317881,109.28748159948402,unlabeled
U220910134118,50rpm_modified,11.492,101.97283020019532,0.514020804352116,103.57387862287433,unlabeled
U220910134118,50rpm_modified,11.502,101.90332946777343,0.04489754373892296,66.99007641372106,unlabeled
U220910134118,50rpm_modified,11.513,101.77833251953123,-0.4442698852205993,66.42848295873628,unlabeled
U220910134118,50rpm_modified,11.523,101.72082824707033,-1.0298975156305712,16.697812850420554,unlabeled
U220910134118,50rpm_modified,11.533,101.78082885742188,-1.095908137637018,107.56781965354097,unlabeled
U220910134118,50rpm_modified,11.543,101.74632873535157,-0.6181665745204228,14.41655744951872,unlabeled
U220910134118,50rpm_modified,11.554,101.6448272705078,-0.7673733197823349,54.41177828573461,unlabeled
U220910134118,50rpm_modified,11.564,101.52433166503906,-1.3516668779742762,24.12758961486794,unlabeled
U220910134118,50rpm_modified,11.574,101.60933227539063,-1.5519126410054795,81.28803648764406,unlabeled
U220910134118,50rpm_modified,11.585,101.6248291015625,-1.0584740805345767,64.13327492540645,unlabeled
U220910134118,50rpm_modified,11.595,101.60433044433594,-0.7222280345249388,73.8547715650718,unlabeled
U220910134118,50rpm_modified,11.605,101.59533081054687,-0.5633032551630226,42.995036806837845,unlabeled
U220910134118,50rpm_modified,11.616,101.68283081054688,-0.688377378138405,94.4244399124774,unlabeled
U220910134118,50rpm_modified,11.626,101.7758331298828,0.6969312873536655,67.5691106592002,unlabeled
U220910134118,50rpm_modified,11.636,101.71432800292968,1.0367046557353987,60.70441550783646,unlabeled
U220910134118,50rpm_modified,11.647,101.69132995605467,0.2963445703992207,97.28124140078549,unlabeled
U220910134118,50rpm_modified,11.657,101.73982849121094,0.02777447300394442,106.748102498778,unlabeled
U220910134118,50rpm_modified,11.667,101.82283020019533,0.6366358531859788,121.03559809838487,unlabeled
U220910134118,50rpm_modified,11.678,101.7593292236328,1.497435194028423,125.60508521642527,unlabeled
U220910134118,50rpm_modified,11.688,101.79383239746093,1.0659089311320376,126.74920107498808,unlabeled
U220910134118,50rpm_modified,11.698,101.86183166503906,1.202801780368565,170.75580373239097,unlabeled
U220910134118,50rpm_modified,11.708,101.88732604980467,1.7167259296447137,192.466099780241,unlabeled
U220910134118,50rpm_modified,11.719,101.82832946777344,2.102098807553096,122.7447955700248,unlabeled
U220910134118,50rpm_modified,11.729,101.89833068847656,1.7680180482441994,172.4650012040179,unlabeled
U220910134118,50rpm_modified,11.739,101.8758270263672,2.0307307162605746,118.1753084519779,unlabeled
U220910134118,50rpm_modified,11.75,101.94833068847656,1.9282919036766124,150.18264722689304,unlabeled
U220910134118,50rpm_modified,11.76,101.98782653808594,1.877433723278111,153.03596055708275,unlabeled
U220910134118,50rpm_modified,11.77,101.96083068847656,2.111769728845509,139.89258081603865,unlabeled
U220910134118,50rpm_modified,11.781,101.9448272705078,1.694959926709508,146.4293891055102,unlabeled
U220910134118,50rpm_modified,11.791,101.99132995605467,1.504309128375315,206.75359537985435,unlabeled
U220910134118,50rpm_modified,11.802,102.01833190917968,1.646251831774613,219.9039514371222,unlabeled
U220910134118,50rpm_modified,11.812,102.01833190917968,1.8224759025578283,205.6164558375088,unlabeled
U220910134118,50rpm_modified,11.822,102.0153289794922,1.800137934600551,215.32748800286453,unlabeled
U220910134118,50rpm_modified,11.833,102.02732849121094,1.5683348307634883,201.03999240325766,unlabeled
U220910134118,50rpm_modified,11.843,102.08982849121094,1.6965592480926333,214.190348460506,unlabeled
U220910134118,50rpm_modified,11.853,102.17533264160156,1.7238673133874531,181.04587014323883,unlabeled
U220910134118,50rpm_modified,11.863,102.10332946777343,1.7206457710316876,167.3234561567091,unlabeled
U220910134118,50rpm_modified,11.874,102.0943328857422,1.5513640843515386,190.4359917629196,unlabeled
U220910134118,50rpm_modified,11.884,102.12032775878906,1.0558961670561082,102.74369699379524,unlabeled
U220910134118,50rpm_modified,11.894,102.1778289794922,1.136346553556567,59.30915226568022,unlabeled
U220910134118,50rpm_modified,11.905,102.21483459472657,1.3327909546734382,109.60839214518496,unlabeled
U220910134118,50rpm_modified,11.915,102.08083190917968,1.3231218126061464,78.17311129953825,unlabeled
U220910134118,50rpm_modified,11.925,102.14632873535156,0.41573191181935343,117.28233997699556,unlabeled
U220910134118,50rpm_modified,11.936,102.17482604980468,0.9066039358461532,14.981639062582872,unlabeled
U220910134118,50rpm_modified,11.946,102.19333190917968,1.0622309774490244,157.29151344565244,unlabeled
U220910134118,50rpm_modified,11.957,102.0863311767578,0.6211262861244506,208.14885862201712,unlabeled
U220910134118,50rpm_modified,11.967,102.13133239746094,-0.06757215035685604,193.6171919550145,unlabeled
U220910134118,50rpm_modified,11.977,102.12283020019532,0.3313313473429673,99.31134941811986,unlabeled
U220910134118,50rpm_modified,11.987,102.12632751464844,0.5382845853451101,75.88487958241268,unlabeled
U220910134118,50rpm_modified,11.998,102.1088348388672,0.4049988207767381,92.45363058293438,unlabeled
U220910134118,50rpm_modified,12.008,101.9553253173828,0.5680634415985306,27.5599371905693,unlabeled
U220910134118,50rpm_modified,12.019,102.05882873535157,0.3098069337712417,10.984209873823856,unlabeled
U220910134118,50rpm_modified,12.029,102.0903289794922,0.9655508029269058,25.59261601913167,unlabeled
U220910134118,50rpm_modified,12.039,102.06932678222657,0.7993022174703945,88.70734877777531,unlabeled
U220910134118,50rpm_modified,12.049,102.10132751464843,1.1879499533288571,143.57607577531397,unlabeled
U220910134118,50rpm_modified,12.06,101.9968292236328,1.6309660430983115,80.45436670044009,unlabeled
U220910134118,50rpm_modified,12.07,101.97683410644532,1.3036220186452816,118.4194795193541,unlabeled
U220910134118,50rpm_modified,12.08,102.0508270263672,0.7171700392542775,109.28050528327977,unlabeled
U220910134118,50rpm_modified,12.091,101.96083068847656,0.9871382708789582,127.00034845857502,unlabeled
U220910134118,50rpm_modified,12.101,102.0008270263672,1.7922148733745829,160.71688470512356,unlabeled
