long_id,treatment,time,pres,accmag,mean_strain,roi
C330328121415,40rpm_original,419.209,99.8572509765625,-1.6370691691545751,67.44353696741322,unlabeled
C330328121415,40rpm_original,419.219,121.27591959635416,9.140590309233868,7523.2175437741525,unlabeled
C330328121415,40rpm_original,419.229,99.9735819498698,10.950955803538164,4941.847995789116,unlabeled
C330328121415,40rpm_original,419.24,102.95558268229168,7.840940339885643,3108.4790719205703,unlabeled
C330328121415,40rpm_original,419.25,103.65958048502605,11.079523728594518,3030.075742186071,unlabeled
C330328121415,40rpm_original,419.26,102.93825073242188,12.972418355746298,1644.2863374505241,unlabeled
C330328121415,40rpm_original,419.271,102.57725219726562,20.03914384335512,2001.9690458918215,unlabeled
C330328121415,40rpm_original,419.281,102.37091471354167,14.836529111830016,3051.7895263920263,unlabeled
C330328121415,40rpm_original,419.291,103.4419189453125,15.913207792824602,1230.9989006514543,unlabeled
C330328121415,40rpm_original,419.302,103.13357950846355,14.054360238944293,1835.744359538312,unlabeled
C330328121415,40rpm_original,419.312,102.9762471516927,14.954416495045017,1509.894581966661,unlabeled
C330328121415,40rpm_original,419.322,103.3072489420573,9.985138749216658,2418.594649997735,unlabeled
C330328121415,40rpm_original,419.333,102.8675760904948,11.424561375766933,1984.2352500840984,unlabeled
C330328121415,40rpm_original,419.343,103.04791666666668,8.770231636605766,1448.7576348537646,unlabeled
C330328121415,40rpm_original,419.361,103.07525227864585,8.066720008170217,1441.3208817731065,unlabeled
C330328121415,40rpm_original,419.371,103.298583984375,11.239831753670028,1267.5827028606204,unlabeled
C330328121415,40rpm_original,419.382,103.25791015625,9.640740281145822,973.8239798584134,unlabeled
C330328121415,40rpm_original,419.392,103.32425130208333,9.982253568608138,1076.110728140411,unlabeled
C330328121415,40rpm_original,419.402,103.05158081054688,11.391344619880805,832.1036041951586,unlabeled
C330328121415,40rpm_original,419.413,102.88358357747396,13.84612022954907,945.252476817292,unlabeled
C330328121415,40rpm_original,419.423,103.03458455403646,13.112251421778476,645.7034113601636,unlabeled
C330328121415,40rpm_original,419.434,102.78757934570312,13.551872862503958,515.399777175799,unlabeled
C330328121415,40rpm_original,419.444,102.67625122070312,13.222581390556709,383.9659797652933,unlabeled
C330328121415,40rpm_original,419.454,102.62091471354168,12.894547615946092,169.6361049805658,unlabeled
C330328121415,40rpm_original,419.465,102.43924357096355,11.98918153922016,490.25015723605003,unlabeled
C330328121415,40rpm_original,419.475,102.3525858561198,10.605714466888667,357.1769255160182,unlabeled
C330328121415,40rpm_original,419.485,102.2892537434896,9.989557710774692,237.08661826418978,unlabeled
C330328121415,40rpm_original,419.495,102.14558715820313,8.618529609423723,74.2070755337341,unlabeled
C330328121415,40rpm_original,419.506,101.9639139811198,7.952193079103521,145.64455353180097,unlabeled
C330328121415,40rpm_original,419.516,101.94558308919272,5.6903837538128315,104.00989838605264,unlabeled
C330328121415,40rpm_original,419.526,101.8062520345052,5.416914023794153,52.66421107494206,unlabeled
C330328121415,40rpm_original,419.536,101.75891723632813,3.3902880282622334,14.768861418155035,unlabeled
C330328121415,40rpm_original,419.547,101.75191446940104,3.5097182619810816,144.00511922227503,unlabeled
C330328121415,40rpm_original,419.557,101.70724894205728,5.818000452745586,95.35228996851347,unlabeled
C330328121415,40rpm_original,419.568,101.71291707356772,-1.0207679599739574,58.29409825701627,unlabeled
C330328121415,40rpm_original,419.578,101.69124959309896,-0.389671014693576,42.28345255334797,unlabeled
C330328121415,40rpm_original,419.588,101.65958048502604,0.14672628043452465,25.142643623538376,unlabeled
C330328121415,40rpm_original,419.599,101.63692016601563,0.8167254199313874,46.29483437452849,unlabeled
C330328121415,40rpm_original,419.609,101.5812479654948,2.7472487040320015,102.29372459820844,unlabeled
C330328121415,40rpm_original,419.619,101.61291707356773,-2.9891933733523635,75.43490718682588,unlabeled
C330328121415,40rpm_original,419.63,101.61358032226562,0.20580245689258092,69.14924628094128,unlabeled
C330328121415,40rpm_original,419.64,101.58258666992188,-2.978974953264431,46.85991598759913,unlabeled
C330328121415,40rpm_original,419.65,101.66358439127603,-4.420185479991642,128.1060945779787,unlabeled
C330328121415,40rpm_original,419.661,101.65758260091147,-6.278994373472672,86.86908945624302,unlabeled
C330328121415,40rpm_original,419.671,101.53591918945313,-1.6457365225499512,25.721677869030522,unlabeled
C330328121415,40rpm_original,419.681,101.58358357747396,-5.463035454658367,68.01210673858924,unlabeled
C330328121415,40rpm_original,419.692,101.50758666992188,-4.68648557495833,25.156596255959872,unlabeled
C330328121415,40rpm_original,419.702,101.51924845377604,-2.8381352452755655,58.94987198082666,unlabeled
C330328121415,40rpm_original,419.712,101.52058715820313,-4.322332216451272,40.581231397925286,unlabeled
C330328121415,40rpm_original,419.722,101.58258260091146,-1.5281523775281602,42.94620259336911,unlabeled
C330328121415,40rpm_original,419.733,101.60758260091146,-1.9267710086117835,38.28602336458896,unlabeled
C330328121415,40rpm_original,419.743,101.6679178873698,-3.677977412499792,44.571684270473554,unlabeled
C330328121415,40rpm_original,419.754,101.71725056966146,-2.684630063000135,47.92031605163294,unlabeled
C330328121415,40rpm_original,419.764,101.75091349283854,-2.762028868331833,63.42866698812734,unlabeled
C330328121415,40rpm_original,419.774,101.76424763997396,-2.297310956074184,64.49604336837189,unlabeled
C330328121415,40rpm_original,419.785,101.78091430664063,-1.6348365036984551,33.632820452019565,unlabeled
C330328121415,40rpm_original,419.795,101.77858276367188,-1.7407623305068007,34.769959994371604,unlabeled
C330328121415,40rpm_original,419.805,101.7659159342448,-1.1704283524952483,49.734158266427606,unlabeled
C330328121415,40rpm_original,419.816,101.80391642252604,-1.2302212309584777,42.86946311505086,unlabeled
C330328121415,40rpm_original,419.826,101.85391642252604,-0.534408489885621,22.282353977131404,unlabeled
C330328121415,40rpm_original,419.836,101.94824829101563,-0.9513656292638152,15.919953592928572,unlabeled
C330328121415,40rpm_original,419.846,101.97058308919273,-0.09453805378142732,50.278310930866,unlabeled
C330328121415,40rpm_original,419.857,101.98658243815103,-0.5444776189912606,19.91040646547684,unlabeled
C330328121415,40rpm_original,419.867,102.08658243815104,-0.06157445680813467,57.14998239845349,unlabeled
C330328121415,40rpm_original,419.877,102.08191528320313,0.4584418650789424,58.287121940805534,unlabeled
C330328121415,40rpm_original,419.888,102.04524943033854,0.20600218503101075,31.442257161844466,unlabeled
C330328121415,40rpm_original,419.898,102.0832499186198,0.4498926946724726,26.203043687572183,unlabeled
C330328121415,40rpm_original,419.908,102.1445821126302,0.05534383546548938,83.43674188055465,unlabeled
C330328121415,40rpm_original,419.919,102.21658732096354,0.8200094960754356,10.199374300114624,unlabeled
C330328121415,40rpm_original,419.929,102.2119160970052,0.6432914483975196,64.49604336837189,unlabeled
C330328121415,40rpm_original,419.939,102.27858276367188,-0.1368719012823636,69.14924628094128,unlabeled
C330328121415,40rpm_original,419.95,102.27325236002604,5.320012626119526,93.16172667833837,unlabeled
C330328121415,40rpm_original,419.96,102.26124877929688,-1.2005807373146204,7.911142582989045,unlabeled
C330328121415,40rpm_original,419.971,102.15591430664063,-0.7645982194866221,21.235906545519097,unlabeled
C330328121415,40rpm_original,419.981,102.32958374023437,1.9932580166674896,72.58159385662965,unlabeled
C330328121415,40rpm_original,419.991,102.3715861002604,1.2672058978046312,71.35027404543251,unlabeled
C330328121415,40rpm_original,420.002,102.469921875,0.6320826851141437,169.7337734075163,unlabeled
C330328121415,40rpm_original,420.012,102.55558268229167,-1.0927409407357374,137.72643463260118,unlabeled
C330328121415,40rpm_original,420.022,102.637255859375,2.368070708031217,67.4330724930971,unlabeled
C330328121415,40rpm_original,420.033,102.688916015625,0.40467089679412105,35.99779164746338,unlabeled
C330328121415,40rpm_original,420.043,102.74891764322915,0.9274998208602164,56.563971836750596,unlabeled
